SessionStart,CustomerID,FullName,Gender,Age,CreditScore,MonthlyIncome,Country,State,City,Category,Product,Cost,Price,Quantity,CampaignSchema ,CartAdditionTime,OrderConfirmation,OrderConfirmationTime,PaymentMethod,SessionEnd,OrderReturn,ReturnReason
2020-02-18 18:10:00,1428,Tiffany Boyd,Female,33,664,5002,China,Guangdong,Guangzhou,electronics,hair dryer,25,40,4,Twitter-ads,2020-02-18 18:22:00,True,2020-02-18 18:34:00,Debit Card,2020-02-18 18:24:00,False,
2020-02-19 03:49:00,1429,James Ward,Male,59,746,3873,Japan,Tokyo,Kawasaki,toys,puzzle,15,25,3,Google-ads,2020-02-19 04:02:00,True,2020-02-19 04:08:00,Debit Card,2020-02-19 04:04:00,False,
2020-02-20 22:13:00,1430,Christopher Pratt,Female,22,720,3415,China,Shandong,Qingdao,home appliances,toaster,40,60,2,Instagram-ads,2020-02-20 22:19:00,True,2020-02-20 22:30:00,Credit Card,2020-02-20 22:24:00,True,Poor Quality
2020-02-21 17:32:00,1431,David Morton,Male,64,724,6555,Canada,Quebec,Laval,home appliances,microwave oven,300,500,5,Google-ads,2020-02-21 17:40:00,True,2020-02-21 17:45:00,Debit Card,2020-02-21 17:44:00,False,
2020-02-22 03:24:00,1432,Ryan Jones,Male,22,692,3075,Australia,New South Wales,Sydney,toys,board game,20,35,4,Billboard-QR code,2020-02-22 03:53:00,True,2020-02-22 04:05:00,Cash On Delivery,2020-02-22 03:55:00,False,
2020-02-28 16:28:00,1433,Brittany Lopez,Female,51,644,4944,Australia,Victoria,Ballarat,electronics,table fan,30,50,3,Billboard-QR code,2020-02-28 16:44:00,True,2020-02-28 16:54:00,Credit Card,2020-02-28 16:49:00,False,
2020-02-28 20:11:00,1434,Douglas Garcia,Female,61,687,7734,UK,England,London,fashion,t-shirt,15,25,6,Billboard-QR code,2020-02-28 20:21:00,True,2020-02-28 20:28:00,Cash On Delivery,2020-02-28 20:26:00,False,
2020-03-01 17:41:00,1435,Cory Orr,Female,56,745,3238,Japan,Kanagawa,Sagamihara,electronics,table fan,30,50,3,Instagram-ads,2020-03-01 18:08:00,True,2020-03-01 18:17:00,Credit Card,2020-03-01 18:11:00,False,
2020-03-03 02:48:00,1436,Dr. Christina Peterson,Male,29,686,5424,India,Maharashtra,Mumbai,electronics,hair dryer,25,40,4,Twitter-ads,2020-03-03 03:00:00,True,2020-03-03 03:08:00,Credit Card,2020-03-03 03:03:00,True,Poor Value
2020-03-04 14:01:00,1437,Justin Wagner,Male,56,634,4530,USA,California,Los Angeles,toys,puzzle,15,25,6,Twitter-ads,2020-03-04 14:28:00,True,2020-03-04 14:40:00,Cash On Delivery,2020-03-04 14:30:00,False,
2020-03-05 08:25:00,1438,Rachel Carroll,Female,59,684,6493,USA,California,Los Angeles,fashion,t-shirt,15,25,1,Facebook-ads,2020-03-05 08:47:00,True,2020-03-05 09:02:00,Paypal,2020-03-05 08:52:00,True,Arrived Late
2020-03-09 09:39:00,1439,Jerry Meadows,Female,59,756,7420,Italy,Lazio,Latina,home appliances,electric stove,250,400,2,Google-ads,2020-03-09 10:04:00,True,2020-03-09 10:13:00,Credit Card,2020-03-09 10:06:00,False,
2020-03-09 13:29:00,1440,Jason Mooney,Female,31,614,6303,UK,England,London,electronics,hair dryer,25,40,4,Instagram-ads,2020-03-09 13:37:00,True,2020-03-09 13:51:00,Credit Card,2020-03-09 13:40:00,False,
2020-03-09 22:37:00,1441,Rachel Atkins,Female,63,641,4821,UK,Scotland,Glasgow,toys,board game,20,35,3,Facebook-ads,2020-03-09 22:49:00,True,2020-03-09 22:55:00,Debit Card,2020-03-09 22:54:00,False,
2020-03-10 17:24:00,1442,Juan Richardson,Male,52,656,4799,Japan,Kanagawa,Yokohama,home appliances,toaster,40,60,6,Billboard-QR code,2020-03-10 17:33:00,False,,,2020-03-10 18:04:00,,
2020-03-11 00:50:00,1443,Angela Salas,Male,55,774,3799,China,Guangdong,Shenzhen,fashion,jeans,40,70,6,Google-ads,2020-03-11 01:00:00,True,2020-03-11 01:14:00,Credit Card,2020-03-11 01:02:00,False,
2020-03-12 01:03:00,1444,Luke Escobar,Female,58,690,3225,Canada,Ontario,Toronto,books,autobiography,20,35,5,Google-ads,2020-03-12 01:23:00,False,,,2020-03-12 01:07:00,,
2020-03-13 00:33:00,1445,Tyler Holmes,Male,62,614,7330,UK,Scotland,Aberdeen,home appliances,mixer grinder,60,90,2,Billboard-QR code,2020-03-13 00:45:00,True,2020-03-13 00:54:00,Cash On Delivery,2020-03-13 00:48:00,False,
2020-03-13 10:38:00,1446,Kimberly Hall,Female,42,712,7377,China,Shandong,Qingdao,fashion,shoes,60,100,1,Twitter-ads,2020-03-13 10:44:00,True,2020-03-13 10:59:00,Credit Card,2020-03-13 10:49:00,False,
2020-03-14 16:13:00,1447,Tyler Hansen,Male,53,671,6521,Australia,Victoria,Melbourne,electronics,television,1000,1500,3,Instagram-ads,2020-03-14 16:30:00,True,2020-03-14 16:44:00,Credit Card,2020-03-14 16:32:00,False,
2020-03-16 04:38:00,1448,Barbara Smith,Male,22,670,6054,Italy,Lazio,Rome,books,autobiography,20,35,4,Facebook-ads,2020-03-16 05:08:00,False,,,2020-03-16 04:49:00,,
2020-03-17 17:34:00,1449,Meghan Holloway,Male,62,708,3789,India,Maharashtra,Pune,electronics,laptop,800,1200,4,Facebook-ads,2020-03-17 17:39:00,True,2020-03-17 17:48:00,Debit Card,2020-03-17 17:44:00,True,Arrived Late
2020-03-18 18:10:00,1450,Jamie Rose,Male,20,673,5031,Italy,Lombardy,Bergamo,home appliances,electric stove,250,400,3,Google-ads,2020-03-18 18:29:00,True,2020-03-18 18:36:00,Credit Card,2020-03-18 18:34:00,False,
2020-03-20 05:16:00,1451,Douglas Brown,Female,38,730,4166,India,Uttar Pradesh,Lucknow,toys,board game,20,35,1,Billboard-QR code,2020-03-20 05:25:00,True,2020-03-20 05:33:00,Credit Card,2020-03-20 05:27:00,False,
2020-03-21 13:40:00,1452,Jesus Sanchez,Male,71,741,3090,India,Uttar Pradesh,Kanpur,electronics,table fan,30,50,2,Instagram-ads,2020-03-21 13:46:00,True,2020-03-21 13:59:00,Paypal,2020-03-21 13:50:00,False,
2020-03-24 09:52:00,1453,Christopher Gonzalez,Female,44,745,5391,Spain,Catalonia,Barcelona,fashion,t-shirt,15,25,4,Facebook-ads,2020-03-24 09:58:00,True,2020-03-24 10:10:00,Credit Card,2020-03-24 10:01:00,False,
2020-03-24 17:50:00,1454,Heather Johnson,Male,24,654,5740,Japan,Kanagawa,Kawasaki,toys,puzzle,15,25,3,Facebook-ads,2020-03-24 18:12:00,True,2020-03-24 18:21:00,Debit Card,2020-03-24 18:15:00,False,
2020-03-26 01:39:00,1455,Richard Oliver,Female,57,637,3650,UK,England,London,electronics,laptop,800,1200,2,E-mails,2020-03-26 02:09:00,True,2020-03-26 02:22:00,Credit Card,2020-03-26 02:14:00,False,
2020-03-26 12:13:00,1456,Kaitlyn Stevens,Male,21,724,4730,UK,Scotland,Edinburgh,books,autobiography,20,35,5,Facebook-ads,2020-03-26 12:41:00,True,2020-03-26 12:50:00,Debit Card,2020-03-26 12:43:00,True,Wrong Item
2020-03-26 21:45:00,1457,Jeanette Higgins,Male,33,660,7977,UK,England,Manchester,fashion,dress,50,80,1,Twitter-ads,2020-03-26 21:56:00,False,,,2020-03-26 22:21:00,,
2020-03-27 01:59:00,1458,Julie Jackson,Male,42,746,5488,Canada,Quebec,Montreal,fashion,dress,50,80,4,E-mails,2020-03-27 02:21:00,True,2020-03-27 02:26:00,Credit Card,2020-03-27 02:23:00,False,
2020-03-28 01:45:00,1459,Pamela Gibson,Female,35,607,4308,UK,Scotland,Edinburgh,electronics,hair dryer,25,40,6,E-mails,2020-03-28 02:02:00,True,2020-03-28 02:15:00,Credit Card,2020-03-28 02:04:00,False,
2020-03-28 08:34:00,1460,Sara Stuart,Male,36,651,7311,Australia,Victoria,Ballarat,electronics,television,1000,1500,2,Billboard-QR code,2020-03-28 08:48:00,True,2020-03-28 09:02:00,Cash On Delivery,2020-03-28 08:50:00,False,
2020-03-28 16:29:00,1461,Benjamin Franklin,Female,64,613,5036,Australia,Victoria,Melbourne,books,textbook,30,50,5,E-mails,2020-03-28 16:45:00,True,2020-03-28 17:00:00,Credit Card,2020-03-28 16:49:00,False,
2020-03-29 03:32:00,1462,Tammy Mendoza,Male,34,655,4170,China,Guangdong,Guangzhou,home appliances,mixer grinder,60,90,5,Facebook-ads,2020-03-29 03:46:00,True,2020-03-29 03:54:00,Paypal,2020-03-29 03:49:00,True,Wrong Item
2020-03-29 17:21:00,1463,Shawn Ortiz,Female,42,663,5016,Japan,Tokyo,Kawasaki,home appliances,toaster,40,60,2,Billboard-QR code,2020-03-29 17:46:00,True,2020-03-29 17:57:00,Paypal,2020-03-29 17:49:00,False,
2020-03-31 09:12:00,1464,Bonnie Fisher,Female,33,759,5707,Italy,Lombardy,Milan,electronics,television,1000,1500,1,Twitter-ads,2020-03-31 09:28:00,True,2020-03-31 09:35:00,Debit Card,2020-03-31 09:31:00,False,
2020-04-02 10:53:00,1465,Daniel Reynolds,Male,62,735,7150,China,Shandong,Qingdao,books,textbook,30,50,6,Twitter-ads,2020-04-02 11:13:00,True,2020-04-02 11:27:00,Credit Card,2020-04-02 11:18:00,True,Arrived Late
2020-04-02 20:48:00,1466,Scott Cox,Male,69,659,7366,Italy,Lazio,Rome,books,novel,10,18,1,Billboard-QR code,2020-04-02 21:03:00,True,2020-04-02 21:12:00,Credit Card,2020-04-02 21:05:00,False,
2020-04-03 23:00:00,1467,Michael Lopez,Female,53,757,6185,Canada,Ontario,Mississauga,toys,action figure,8,15,6,Facebook-ads,2020-04-03 23:27:00,True,2020-04-03 23:33:00,Debit Card,2020-04-03 23:31:00,False,
2020-04-04 03:49:00,1468,Christina White,Female,48,753,4769,Spain,Andalusia,Seville,home appliances,electric stove,250,400,3,Instagram-ads,2020-04-04 04:18:00,True,2020-04-04 04:30:00,Cash On Delivery,2020-04-04 04:22:00,True,Arrived Late
2020-04-05 05:17:00,1469,William Dalton,Female,59,664,4650,Italy,Lombardy,Brescia,books,textbook,30,50,1,Instagram-ads,2020-04-05 05:35:00,True,2020-04-05 05:45:00,Credit Card,2020-04-05 05:40:00,False,
2020-04-08 06:51:00,1470,Edward Campbell,Female,51,644,6023,China,Shandong,Qingdao,electronics,television,1000,1500,6,Twitter-ads,2020-04-08 07:13:00,False,,,2020-04-08 07:07:00,,
2020-04-15 17:59:00,1471,Angela Phillips,Female,54,718,7743,Italy,Lombardy,Brescia,electronics,table fan,30,50,5,Facebook-ads,2020-04-15 18:06:00,True,2020-04-15 18:18:00,Credit Card,2020-04-15 18:10:00,False,
2020-04-16 02:13:00,1472,Alexander Daniels,Female,46,632,4345,USA,Texas,Houston,electronics,table fan,30,50,2,E-mails,2020-04-16 02:38:00,False,,,2020-04-16 02:53:00,,
2020-04-17 01:25:00,1473,Mary Fritz,Female,44,738,4644,Italy,Lombardy,Milan,electronics,television,1000,1500,1,Instagram-ads,2020-04-17 01:48:00,True,2020-04-17 02:03:00,Credit Card,2020-04-17 01:53:00,False,
2020-04-18 04:11:00,1474,Joyce Gomez,Male,32,678,5153,India,Uttar Pradesh,Ghaziabad,home appliances,mixer grinder,60,90,3,Twitter-ads,2020-04-18 04:41:00,False,,,2020-04-18 04:28:00,,
2020-04-19 22:28:00,1475,Tracy Garcia,Male,68,638,6836,UK,England,London,books,textbook,30,50,1,Google-ads,2020-04-19 22:42:00,True,2020-04-19 22:52:00,Debit Card,2020-04-19 22:44:00,False,
2020-04-20 05:20:00,1476,Lee Peterson,Male,47,732,7372,USA,California,San Jose,toys,plush toy,12,20,4,Facebook-ads,2020-04-20 05:41:00,True,2020-04-20 05:48:00,Debit Card,2020-04-20 05:43:00,False,
2020-04-20 11:29:00,1477,Jessica Norris,Female,27,663,4572,Canada,Ontario,Toronto,books,magazine,5,8,2,Twitter-ads,2020-04-20 11:53:00,True,2020-04-20 12:03:00,Debit Card,2020-04-20 11:58:00,False,
2020-04-21 20:08:00,1478,Virginia Curtis,Female,44,706,4574,Italy,Lazio,Latina,toys,action figure,8,15,1,E-mails,2020-04-21 20:23:00,True,2020-04-21 20:34:00,Credit Card,2020-04-21 20:25:00,False,
2020-04-23 16:33:00,1479,Jacob Sparks,Male,24,779,6915,Canada,Ontario,Ottawa,fashion,shoes,60,100,2,Google-ads,2020-04-23 16:55:00,True,2020-04-23 17:00:00,Cash On Delivery,2020-04-23 16:57:00,False,
2020-04-23 21:57:00,1480,Michael Briggs,Female,58,616,7137,India,Uttar Pradesh,Lucknow,home appliances,mixer grinder,60,90,1,Billboard-QR code,2020-04-23 22:08:00,True,2020-04-23 22:22:00,Cash On Delivery,2020-04-23 22:11:00,True,Arrived Late
2020-04-24 23:26:00,1481,Charles Mccoy,Male,68,735,6725,USA,Texas,San Antonio,home appliances,microwave oven,300,500,3,Instagram-ads,2020-04-24 23:36:00,True,2020-04-24 23:50:00,Debit Card,2020-04-24 23:39:00,False,
2020-04-24 23:38:00,1482,Sara Martinez,Female,47,694,6843,Italy,Lazio,Latina,electronics,laptop,800,1200,4,Google-ads,2020-04-24 23:50:00,True,2020-04-25 00:01:00,Debit Card,2020-04-24 23:54:00,False,
2020-04-25 01:47:00,1483,Linda Miles,Female,66,713,3702,Italy,Lazio,Frosinone,fashion,dress,50,80,3,Facebook-ads,2020-04-25 02:01:00,True,2020-04-25 02:16:00,Credit Card,2020-04-25 02:05:00,False,
2020-04-25 09:47:00,1484,Lori Obrien,Female,61,617,7045,Italy,Lazio,Latina,toys,puzzle,15,25,5,Google-ads,2020-04-25 10:06:00,True,2020-04-25 10:16:00,Paypal,2020-04-25 10:08:00,False,
2020-04-25 13:03:00,1485,Gabrielle Doyle,Male,41,740,7329,Italy,Lazio,Frosinone,electronics,hair dryer,25,40,2,E-mails,2020-04-25 13:29:00,True,2020-04-25 13:44:00,Credit Card,2020-04-25 13:34:00,True,Arrived Late
2020-04-26 13:21:00,1486,Alexandria Johnston,Male,68,608,3252,Australia,Victoria,Geelong,books,magazine,5,8,3,Twitter-ads,2020-04-26 13:36:00,True,2020-04-26 13:48:00,Credit Card,2020-04-26 13:39:00,False,
2020-04-27 11:47:00,1487,Angelica Harvey,Male,63,691,3640,Japan,Tokyo,Tokyo,books,textbook,30,50,2,Instagram-ads,2020-04-27 12:17:00,True,2020-04-27 12:30:00,Cash On Delivery,2020-04-27 12:22:00,True,Arrived Damaged
2020-04-29 21:02:00,1488,William Huffman,Female,41,778,7612,Japan,Tokyo,Yokohama,toys,action figure,8,15,2,Twitter-ads,2020-04-29 21:10:00,True,2020-04-29 21:15:00,Credit Card,2020-04-29 21:14:00,False,
2020-04-30 01:23:00,1489,Aaron Bradley,Female,21,767,4929,Canada,Ontario,Toronto,toys,board game,20,35,1,Billboard-QR code,2020-04-30 01:52:00,True,2020-04-30 01:58:00,Credit Card,2020-04-30 01:54:00,False,
2020-04-30 02:29:00,1490,Kristine Johnson,Male,52,661,5034,Canada,Quebec,Quebec City,books,magazine,5,8,2,Facebook-ads,2020-04-30 02:57:00,True,2020-04-30 03:06:00,Cash On Delivery,2020-04-30 03:00:00,False,
2020-04-30 02:52:00,1491,Susan Perry,Female,19,780,7959,Spain,Catalonia,Girona,home appliances,mixer grinder,60,90,3,Billboard-QR code,2020-04-30 03:04:00,True,2020-04-30 03:16:00,Debit Card,2020-04-30 03:09:00,False,
2020-05-01 17:10:00,1492,Jacob Salinas,Female,44,727,3235,Canada,Ontario,Toronto,toys,board game,20,35,5,Billboard-QR code,2020-05-01 17:25:00,True,2020-05-01 17:34:00,Credit Card,2020-05-01 17:30:00,False,
2020-05-04 03:28:00,1493,Jessica Williams,Male,37,676,5397,USA,California,San Jose,toys,action figure,8,15,2,E-mails,2020-05-04 03:47:00,False,,,2020-05-04 03:51:00,,
2020-05-04 11:11:00,1494,Dana Schneider,Male,41,627,4622,Spain,Catalonia,Tarragona,fashion,t-shirt,15,25,4,Facebook-ads,2020-05-04 11:38:00,True,2020-05-04 11:51:00,Credit Card,2020-05-04 11:41:00,False,
2020-05-04 13:56:00,1495,Kyle Obrien,Female,56,600,7545,China,Guangdong,Dongguan,electronics,television,1000,1500,2,Twitter-ads,2020-05-04 14:04:00,True,2020-05-04 14:12:00,Credit Card,2020-05-04 14:08:00,False,
2020-05-06 03:29:00,1496,William Sweeney,Male,54,700,6528,UK,Scotland,Glasgow,electronics,television,1000,1500,6,Twitter-ads,2020-05-06 03:55:00,True,2020-05-06 04:10:00,Credit Card,2020-05-06 03:59:00,False,
2020-05-07 00:48:00,1497,Eric Watson,Male,56,619,5313,Australia,Victoria,Melbourne,home appliances,electric stove,250,400,1,E-mails,2020-05-07 01:03:00,True,2020-05-07 01:11:00,Debit Card,2020-05-07 01:08:00,False,
2020-05-07 11:24:00,1498,Lindsay Villanueva,Male,29,610,6825,China,Guangdong,Dongguan,home appliances,electric stove,250,400,2,Google-ads,2020-05-07 11:50:00,True,2020-05-07 11:58:00,Credit Card,2020-05-07 11:53:00,False,
2020-05-07 18:11:00,1499,Monica Howard,Female,47,772,3774,UK,Scotland,Edinburgh,electronics,laptop,800,1200,1,Instagram-ads,2020-05-07 18:27:00,False,,,2020-05-07 18:38:00,,
2020-05-09 04:42:00,1500,Charles Morris,Female,48,680,5841,USA,California,San Diego,books,magazine,5,8,2,E-mails,2020-05-09 04:53:00,True,2020-05-09 05:06:00,Cash On Delivery,2020-05-09 04:55:00,False,
2020-05-10 18:19:00,1501,Jason Henderson,Female,70,763,7845,Spain,Andalusia,Seville,toys,puzzle,15,25,6,Twitter-ads,2020-05-10 18:36:00,True,2020-05-10 18:43:00,Debit Card,2020-05-10 18:38:00,False,
2020-05-12 08:38:00,1502,Edward Ibarra,Female,56,673,3089,Japan,Tokyo,Yokohama,home appliances,toaster,40,60,3,E-mails,2020-05-12 09:03:00,True,2020-05-12 09:11:00,Debit Card,2020-05-12 09:07:00,False,
2020-05-12 19:33:00,1503,Terry Stewart,Male,37,778,7246,USA,Texas,San Antonio,books,magazine,5,8,1,Google-ads,2020-05-12 19:55:00,True,2020-05-12 20:05:00,Paypal,2020-05-12 19:57:00,False,
2020-05-12 22:05:00,1504,Juan Gray,Female,22,634,5551,Japan,Tokyo,Tokyo,toys,action figure,8,15,3,Twitter-ads,2020-05-12 22:28:00,True,2020-05-12 22:38:00,Debit Card,2020-05-12 22:32:00,False,
2020-05-12 22:46:00,1505,Jeremy Sanchez,Male,71,681,6426,Japan,Tokyo,Tokyo,electronics,laptop,800,1200,5,Billboard-QR code,2020-05-12 23:03:00,False,,,2020-05-12 23:21:00,,
2020-05-13 09:06:00,1506,Nicole Aguilar,Female,53,634,4083,Australia,New South Wales,Newcastle,books,magazine,5,8,6,E-mails,2020-05-13 09:12:00,True,2020-05-13 09:23:00,Paypal,2020-05-13 09:15:00,True,Arrived Damaged
2020-05-15 12:35:00,1507,Aaron Mcdonald,Female,48,695,7709,India,Uttar Pradesh,Ghaziabad,fashion,jeans,40,70,3,Google-ads,2020-05-15 12:51:00,False,,,2020-05-15 13:07:00,,
2020-05-15 18:55:00,1508,Benjamin Camacho,Male,33,600,3353,Australia,New South Wales,Sydney,books,novel,10,18,2,Billboard-QR code,2020-05-15 19:19:00,False,,,2020-05-15 19:29:00,,
2020-05-16 20:35:00,1509,Jonathan Warner,Female,39,653,5689,China,Shandong,Yantai,fashion,jeans,40,70,6,Twitter-ads,2020-05-16 20:55:00,True,2020-05-16 21:03:00,Credit Card,2020-05-16 20:57:00,True,Arrived Damaged
2020-05-17 09:33:00,1510,Jennifer Carter,Female,43,763,5060,Spain,Andalusia,Malaga,toys,puzzle,15,25,5,Facebook-ads,2020-05-17 09:41:00,True,2020-05-17 09:49:00,Credit Card,2020-05-17 09:44:00,False,
2020-05-18 12:56:00,1511,Michelle Henderson,Female,21,768,3114,Japan,Tokyo,Tokyo,toys,action figure,8,15,1,Facebook-ads,2020-05-18 13:03:00,True,2020-05-18 13:11:00,Cash On Delivery,2020-05-18 13:07:00,False,
2020-05-18 18:09:00,1512,Rodney Smith,Male,35,629,5308,China,Shandong,Qingdao,home appliances,mixer grinder,60,90,2,E-mails,2020-05-18 18:24:00,True,2020-05-18 18:36:00,Credit Card,2020-05-18 18:26:00,False,
2020-05-19 12:42:00,1513,Melanie Parker,Female,31,632,7130,UK,England,London,home appliances,toaster,40,60,4,Facebook-ads,2020-05-19 13:09:00,True,2020-05-19 13:20:00,Credit Card,2020-05-19 13:13:00,False,
2020-05-20 13:35:00,1514,Daniel Miller,Male,23,709,5766,India,Maharashtra,Nagpur,electronics,hair dryer,25,40,6,Facebook-ads,2020-05-20 13:54:00,True,2020-05-20 14:02:00,Credit Card,2020-05-20 13:56:00,False,
2020-05-21 20:09:00,1515,Mike Rasmussen,Female,32,757,3611,Australia,Victoria,Melbourne,electronics,table fan,30,50,3,E-mails,2020-05-21 20:18:00,True,2020-05-21 20:23:00,Credit Card,2020-05-21 20:21:00,False,
2020-05-22 16:25:00,1516,Maria Lewis,Male,34,776,6761,USA,California,San Diego,toys,puzzle,15,25,3,Facebook-ads,2020-05-22 16:33:00,True,2020-05-22 16:44:00,Credit Card,2020-05-22 16:36:00,False,
2020-05-24 05:26:00,1517,Evelyn Jones,Female,57,761,5637,India,Maharashtra,Nagpur,electronics,hair dryer,25,40,1,Google-ads,2020-05-24 05:56:00,True,2020-05-24 06:05:00,Cash On Delivery,2020-05-24 06:00:00,False,
2020-05-24 10:29:00,1518,Melanie Johnson,Female,25,689,7734,Canada,Quebec,Quebec City,electronics,hair dryer,25,40,5,Billboard-QR code,2020-05-24 10:41:00,True,2020-05-24 10:52:00,Paypal,2020-05-24 10:44:00,False,
2020-05-24 12:16:00,1519,Angela Simon,Female,39,611,5943,USA,Texas,Houston,fashion,jeans,40,70,1,Billboard-QR code,2020-05-24 12:37:00,True,2020-05-24 12:47:00,Credit Card,2020-05-24 12:41:00,False,
2020-05-25 11:53:00,1520,Olivia Butler,Female,37,703,5363,India,Maharashtra,Mumbai,fashion,dress,50,80,4,Twitter-ads,2020-05-25 12:22:00,False,,,2020-05-25 12:09:00,,
2020-05-26 16:49:00,1521,Brian Martinez,Male,21,750,5617,India,Maharashtra,Nagpur,toys,plush toy,12,20,4,E-mails,2020-05-26 17:18:00,True,2020-05-26 17:25:00,Debit Card,2020-05-26 17:23:00,False,
2020-05-27 13:42:00,1522,Douglas Clark,Female,19,722,3815,Japan,Tokyo,Tokyo,electronics,television,1000,1500,6,Billboard-QR code,2020-05-27 14:10:00,True,2020-05-27 14:24:00,Paypal,2020-05-27 14:14:00,False,
2020-05-28 03:49:00,1523,Brandy Howell,Female,33,675,6751,UK,England,London,toys,action figure,8,15,6,Billboard-QR code,2020-05-28 04:10:00,True,2020-05-28 04:17:00,Credit Card,2020-05-28 04:14:00,False,
2020-05-28 05:48:00,1524,Alyssa Williams,Male,37,759,7681,Spain,Catalonia,Tarragona,home appliances,microwave oven,300,500,1,E-mails,2020-05-28 06:11:00,True,2020-05-28 06:26:00,Debit Card,2020-05-28 06:14:00,False,
2020-05-28 07:05:00,1525,Cory Valdez,Female,67,682,7758,Spain,Catalonia,Tarragona,home appliances,mixer grinder,60,90,5,Google-ads,2020-05-28 07:18:00,True,2020-05-28 07:23:00,Credit Card,2020-05-28 07:21:00,False,
2020-05-30 02:17:00,1526,James Gomez,Male,39,613,4454,USA,Texas,Houston,electronics,hair dryer,25,40,2,Google-ads,2020-05-30 02:23:00,True,2020-05-30 02:37:00,Credit Card,2020-05-30 02:28:00,False,
2020-05-31 16:11:00,1527,Catherine Robbins,Male,43,766,5062,Canada,Quebec,Laval,books,novel,10,18,1,Billboard-QR code,2020-05-31 16:35:00,True,2020-05-31 16:46:00,Credit Card,2020-05-31 16:37:00,False,
2020-06-01 12:47:00,1528,Manuel Sanders,Female,33,651,4750,India,Uttar Pradesh,Kanpur,fashion,shoes,60,100,5,Facebook-ads,2020-06-01 13:01:00,True,2020-06-01 13:16:00,Paypal,2020-06-01 13:06:00,False,
2020-06-02 08:34:00,1529,Scott Reynolds,Male,36,689,7791,UK,Scotland,Edinburgh,home appliances,mixer grinder,60,90,5,Instagram-ads,2020-06-02 08:48:00,False,,,2020-06-02 09:03:00,,
2020-06-02 20:21:00,1530,Angel Pennington,Male,66,723,5953,UK,Scotland,Edinburgh,toys,action figure,8,15,5,Billboard-QR code,2020-06-02 20:31:00,True,2020-06-02 20:39:00,Credit Card,2020-06-02 20:35:00,False,
2020-06-03 01:15:00,1531,Mark Torres,Male,68,659,4001,China,Shandong,Yantai,home appliances,mixer grinder,60,90,3,Facebook-ads,2020-06-03 01:38:00,True,2020-06-03 01:46:00,Credit Card,2020-06-03 01:42:00,False,
2020-06-04 15:42:00,1532,Sean Hunter,Female,29,631,3106,China,Guangdong,Shenzhen,books,magazine,5,8,1,E-mails,2020-06-04 15:52:00,True,2020-06-04 16:05:00,Credit Card,2020-06-04 15:56:00,False,
2020-06-06 20:55:00,1533,Lonnie Odonnell,Female,33,731,5851,USA,Texas,Dallas,fashion,jeans,40,70,4,Twitter-ads,2020-06-06 21:16:00,True,2020-06-06 21:27:00,Credit Card,2020-06-06 21:20:00,False,
